complexity,loss,equation,score,sympy_format,lambda_format,simulation
13,3.7623982,(sqrt(sqrt(P_dyn)) + -0.38154176) * ((DST * -0.06946081) + (VBs * -0.002558143)),0.0001359412817614,(sqrt(sqrt(P_dyn)) + -0.38154176) * ((DST * -0.06946081) + (VBs * -0.002558143)),PySRFunction(X=>(sqrt(sqrt(P_dyn)) + -0.38154176) * ((DST * -0.06946081) + (VBs * -0.002558143))),35
13,3.7624,((sqrt(sqrt(P_dyn)) + -0.3698458) * -0.068813175) * (DST + (VBs / 27.319975)),0.0001358083408872,((sqrt(sqrt(P_dyn)) + -0.3698458) * -0.068813175) * (DST + (VBs / 27.319975)),PySRFunction(X=>((sqrt(sqrt(P_dyn)) + -0.3698458) * -0.068813175) * (DST + (VBs / 27.319975))),12
13,3.7624018,((DST + (VBs * 0.036737774)) * -0.06902194) * (sqrt(sqrt(P_dyn)) + -0.3729947),0.0001532945766115,((DST + (VBs * 0.036737774)) * -0.06902194) * (sqrt(sqrt(P_dyn)) + -0.3729947),PySRFunction(X=>((DST + (VBs * 0.036737774)) * -0.06902194) * (sqrt(sqrt(P_dyn)) + -0.3729947)),61
13,3.762404,(DST - (VBs * -0.036668908)) * ((sqrt(sqrt(P_dyn)) + -0.36993393) * -0.068715654),0.0001355955953547,(DST - (VBs * -0.036668908)) * ((sqrt(sqrt(P_dyn)) + -0.36993393) * -0.068715654),PySRFunction(X=>(DST - (VBs * -0.036668908)) * ((sqrt(sqrt(P_dyn)) + -0.36993393) * -0.068715654)),43
13,3.762405,((VBs * -0.002579415) - (DST * 0.070345014)) * (sqrt(sqrt(P_dyn)) + -0.39265484),0.0001350109060564,((VBs * -0.002579415) - (DST * 0.070345014)) * (sqrt(sqrt(P_dyn)) + -0.39265484),PySRFunction(X=>((VBs * -0.002579415) - (DST * 0.070345014)) * (sqrt(sqrt(P_dyn)) + -0.39265484)),84
13,3.7624094,((VBs * -0.0025810457) - (DST * 0.070535794)) * (sqrt(sqrt(P_dyn)) + -0.39348733),0.0001426377799454,((VBs * -0.0025810457) - (DST * 0.070535794)) * (sqrt(sqrt(P_dyn)) + -0.39348733),PySRFunction(X=>((VBs * -0.0025810457) - (DST * 0.070535794)) * (sqrt(sqrt(P_dyn)) + -0.39348733)),17
13,3.76241,((VBs + (DST / 0.036497984)) * -0.0025575757) * (sqrt(sqrt(P_dyn)) + -0.38672733),0.0001328847147326,((VBs + (DST / 0.036497984)) * -0.0025575757) * (sqrt(sqrt(P_dyn)) + -0.38672733),PySRFunction(X=>((VBs + (DST / 0.036497984)) * -0.0025575757) * (sqrt(sqrt(P_dyn)) + -0.38672733)),63
14,3.76241,(sqrt(sqrt(P_dyn)) - square(0.6127794)) * ((DST * -0.06917265) - (0.002522363 * VBs)),1.5176327597616806e-05,(sqrt(sqrt(P_dyn)) - square(0.6127794)) * ((DST * -0.06917265) - (0.002522363 * VBs)),PySRFunction(X=>(sqrt(sqrt(P_dyn)) - square(0.6127794)) * ((DST * -0.06917265) - (0.002522363 * VBs))),89
13,3.7624104,((sqrt(sqrt(P_dyn)) + -0.39370313) * 0.07046395) * ((VBs * -0.036660045) - DST),0.0001321140202524,((sqrt(sqrt(P_dyn)) + -0.39370313) * 0.07046395) * ((VBs * -0.036660045) - DST),PySRFunction(X=>((sqrt(sqrt(P_dyn)) + -0.39370313) * 0.07046395) * ((VBs * -0.036660045) - DST)),97
13,3.7624133,(sqrt(sqrt(P_dyn)) - 0.36398843) * (((VBs * 0.03649952) + DST) * -0.06844408),5.281045368611856e-05,(sqrt(sqrt(P_dyn)) - 0.36398843) * (((VBs * 0.03649952) + DST) * -0.06844408),PySRFunction(X=>(sqrt(sqrt(P_dyn)) - 0.36398843) * (((VBs * 0.03649952) + DST) * -0.06844408)),5
13,3.7624142,(DST - (VBs * -0.03648135)) * ((sqrt(sqrt(P_dyn)) - 0.38899282) * -0.0702221),0.0001323796384722,(DST - (VBs * -0.03648135)) * ((sqrt(sqrt(P_dyn)) - 0.38899282) * -0.0702221),PySRFunction(X=>(DST - (VBs * -0.03648135)) * ((sqrt(sqrt(P_dyn)) - 0.38899282) * -0.0702221)),21
13,3.7624142,((VBs * 0.036891837) + DST) * ((sqrt(sqrt(P_dyn)) + -0.37672344) * -0.0688654),0.0001379604066983,((VBs * 0.036891837) + DST) * ((sqrt(sqrt(P_dyn)) + -0.37672344) * -0.0688654),PySRFunction(X=>((VBs * 0.036891837) + DST) * ((sqrt(sqrt(P_dyn)) + -0.37672344) * -0.0688654)),79
13,3.7624164,(VBs + (DST / 0.036793683)) * ((sqrt(sqrt(P_dyn)) + -0.37384418) * -0.0025249755),0.0001296954677822,(VBs + (DST / 0.036793683)) * ((sqrt(sqrt(P_dyn)) + -0.37384418) * -0.0025249755),PySRFunction(X=>(VBs + (DST / 0.036793683)) * ((sqrt(sqrt(P_dyn)) + -0.37384418) * -0.0025249755)),10
13,3.7624166,(DST + (VBs * 0.036935266)) * ((sqrt(sqrt(P_dyn)) * -0.06890178) + 0.02582284),0.0001306521681826,(DST + (VBs * 0.036935266)) * ((sqrt(sqrt(P_dyn)) * -0.06890178) + 0.02582284),PySRFunction(X=>(DST + (VBs * 0.036935266)) * ((sqrt(sqrt(P_dyn)) * -0.06890178) + 0.02582284)),68
13,3.7624192,(sqrt(sqrt(P_dyn)) - 0.3657391) * ((VBs * -0.0025031879) + (DST * -0.0682452)),0.0001376944735624,(sqrt(sqrt(P_dyn)) - 0.3657391) * ((VBs * -0.0025031879) + (DST * -0.0682452)),PySRFunction(X=>(sqrt(sqrt(P_dyn)) - 0.3657391) * ((VBs * -0.0025031879) + (DST * -0.0682452))),59
13,3.7624266,((DST + (VBs * 0.03638555)) * (sqrt(sqrt(P_dyn)) + -0.36837444)) * -0.06883125,0.0001278614295329,((DST + (VBs * 0.03638555)) * (sqrt(sqrt(P_dyn)) + -0.36837444)) * -0.06883125,PySRFunction(X=>((DST + (VBs * 0.03638555)) * (sqrt(sqrt(P_dyn)) + -0.36837444)) * -0.06883125),16
13,3.7624273,((DST * -0.070832424) + (VBs * -0.0025885932)) * (sqrt(sqrt(P_dyn)) - 0.39838323),0.0001353024308383,((DST * -0.070832424) + (VBs * -0.0025885932)) * (sqrt(sqrt(P_dyn)) - 0.39838323),PySRFunction(X=>((DST * -0.070832424) + (VBs * -0.0025885932)) * (sqrt(sqrt(P_dyn)) - 0.39838323)),94
13,3.7624295,((VBs * -0.036763698) - DST) * ((sqrt(sqrt(P_dyn)) - 0.37414575) * 0.068501696),0.0001527619580196,((VBs * -0.036763698) - DST) * ((sqrt(sqrt(P_dyn)) - 0.37414575) * 0.068501696),PySRFunction(X=>((VBs * -0.036763698) - DST) * ((sqrt(sqrt(P_dyn)) - 0.37414575) * 0.068501696)),41
13,3.7624302,(sqrt(sqrt(P_dyn)) + -0.36277983) * (((VBs * -0.03655344) - DST) * 0.06852267),5.113585383529489e-05,(sqrt(sqrt(P_dyn)) + -0.36277983) * (((VBs * -0.03655344) - DST) * 0.06852267),PySRFunction(X=>(sqrt(sqrt(P_dyn)) + -0.36277983) * (((VBs * -0.03655344) - DST) * 0.06852267)),76
13,3.7624326,((VBs * -0.0025943702) - (DST * 0.07092757)) * (sqrt(sqrt(P_dyn)) - 0.39949787),0.0001318474903572,((VBs * -0.0025943702) - (DST * 0.07092757)) * (sqrt(sqrt(P_dyn)) - 0.39949787),PySRFunction(X=>((VBs * -0.0025943702) - (DST * 0.07092757)) * (sqrt(sqrt(P_dyn)) - 0.39949787)),33
13,3.7624364,((sqrt(sqrt(P_dyn)) + -0.35872287) * ((VBs * 0.036522992) + DST)) * -0.06792987,4.64581778941809e-05,((sqrt(sqrt(P_dyn)) + -0.35872287) * ((VBs * 0.036522992) + DST)) * -0.06792987,PySRFunction(X=>((sqrt(sqrt(P_dyn)) + -0.35872287) * ((VBs * 0.036522992) + DST)) * -0.06792987),32
13,3.7624393,((sqrt(sqrt(P_dyn)) * -0.070499994) + 0.02743121) * (DST + (VBs * 0.036387365)),4.473061823127186e-05,((sqrt(sqrt(P_dyn)) * -0.070499994) + 0.02743121) * (DST + (VBs * 0.036387365)),PySRFunction(X=>((sqrt(sqrt(P_dyn)) * -0.070499994) + 0.02743121) * (DST + (VBs * 0.036387365))),95
13,3.7624445,(DST + (VBs * 0.03675187)) * ((sqrt(sqrt(P_dyn)) - 0.36707774) * -0.06792232),4.042502838179829e-05,(DST + (VBs * 0.03675187)) * ((sqrt(sqrt(P_dyn)) - 0.36707774) * -0.06792232),PySRFunction(X=>(DST + (VBs * 0.03675187)) * ((sqrt(sqrt(P_dyn)) - 0.36707774) * -0.06792232)),92
13,3.7624671,(sqrt(sqrt(P_dyn)) - 0.36716628) * ((DST * -0.06917265) - (VBs * 0.002522363)),0.0001202861759998,(sqrt(sqrt(P_dyn)) - 0.36716628) * ((DST * -0.06917265) - (VBs * 0.002522363)),PySRFunction(X=>(sqrt(sqrt(P_dyn)) - 0.36716628) * ((DST * -0.06917265) - (VBs * 0.002522363))),89
13,3.762469,(DST - (VBs / -27.5349)) * ((sqrt(sqrt(P_dyn)) * -0.07076268) - -0.02755754),0.0001160340909779,(DST - (VBs / -27.5349)) * ((sqrt(sqrt(P_dyn)) * -0.07076268) - -0.02755754),PySRFunction(X=>(DST - (VBs / -27.5349)) * ((sqrt(sqrt(P_dyn)) * -0.07076268) - -0.02755754)),20
14,3.7624698,((sqrt(P_dyn) + 0.93839264) * (((DST / -0.035791144) - VBs) * 0.00085254124)) - 0.063481346,5.854853692355307e-05,((sqrt(P_dyn) + 0.93839264) * (((DST / -0.035791144) - VBs) * 0.00085254124)) - 0.063481346,PySRFunction(X=>((sqrt(P_dyn) + 0.93839264) * (((DST / -0.035791144) - VBs) * 0.00085254124)) - 0.063481346),26
13,3.7624774,((sqrt(sqrt(P_dyn)) + -0.34917364) * ((VBs * 0.036667876) + DST)) * -0.06706045,0.0001210299474588,((sqrt(sqrt(P_dyn)) + -0.34917364) * ((VBs * 0.036667876) + DST)) * -0.06706045,PySRFunction(X=>((sqrt(sqrt(P_dyn)) + -0.34917364) * ((VBs * 0.036667876) + DST)) * -0.06706045),82
14,3.7624996,(((VBs * 0.03593691) + DST) * ((sqrt(P_dyn) + 0.9307683) * -0.023790669)) + -0.05972758,5.533249225796395e-05,(((VBs * 0.03593691) + DST) * ((sqrt(P_dyn) + 0.9307683) * -0.023790669)) + -0.05972758,PySRFunction(X=>(((VBs * 0.03593691) + DST) * ((sqrt(P_dyn) + 0.9307683) * -0.023790669)) + -0.05972758),90
14,3.762509,(((VBs * 0.036134552) + DST) * ((-0.9640008 - sqrt(P_dyn)) * 0.023446934)) + -0.058840998,1.3342071770412855e-05,(((VBs * 0.036134552) + DST) * ((-0.9640008 - sqrt(P_dyn)) * 0.023446934)) + -0.058840998,PySRFunction(X=>(((VBs * 0.036134552) + DST) * ((-0.9640008 - sqrt(P_dyn)) * 0.023446934)) + -0.058840998),87
14,3.7625153,((DST - (VBs * -0.036182184)) * (-0.023284573 * (sqrt(P_dyn) + 0.99193823))) + -0.05772325,5.23425622514422e-05,((DST - (VBs * -0.036182184)) * (-0.023284573 * (sqrt(P_dyn) + 0.99193823))) + -0.05772325,PySRFunction(X=>((DST - (VBs * -0.036182184)) * (-0.023284573 * (sqrt(P_dyn) + 0.99193823))) + -0.05772325),30
14,3.7625394,((DST - (VBs * -0.03603204)) * ((sqrt(P_dyn) + 0.9286877) * -0.023806654)) - 0.05724509,5.429548661546131e-05,((DST - (VBs * -0.03603204)) * ((sqrt(P_dyn) + 0.9286877) * -0.023806654)) - 0.05724509,PySRFunction(X=>((DST - (VBs * -0.03603204)) * ((sqrt(P_dyn) + 0.9286877) * -0.023806654)) - 0.05724509),46
14,3.7625413,((sqrt(P_dyn) + 0.9747112) * (((VBs * -0.036241293) - DST) * 0.023339521)) - 0.057331976,5.053509735903643e-05,((sqrt(P_dyn) + 0.9747112) * (((VBs * -0.036241293) - DST) * 0.023339521)) - 0.057331976,PySRFunction(X=>((sqrt(P_dyn) + 0.9747112) * (((VBs * -0.036241293) - DST) * 0.023339521)) - 0.057331976),80
14,3.7625446,(((sqrt(P_dyn) + 1.0435762) * ((DST / 0.035945997) + VBs)) * -0.0008267793) - 0.07248523,4.9711225129236886e-05,(((sqrt(P_dyn) + 1.0435762) * ((DST / 0.035945997) + VBs)) * -0.0008267793) - 0.07248523,PySRFunction(X=>(((sqrt(P_dyn) + 1.0435762) * ((DST / 0.035945997) + VBs)) * -0.0008267793) - 0.07248523),9
14,3.7625542,((-0.9503636 - sqrt(P_dyn)) * ((VBs * 0.00084882294) - (DST * -0.023443444))) - 0.05120636,4.694728567409972e-05,((-0.9503636 - sqrt(P_dyn)) * ((VBs * 0.00084882294) - (DST * -0.023443444))) - 0.05120636,PySRFunction(X=>((-0.9503636 - sqrt(P_dyn)) * ((VBs * 0.00084882294) - (DST * -0.023443444))) - 0.05120636),25
14,3.7625585,(((sqrt(P_dyn) + 0.90575296) * ((VBs * -0.035647146) - DST)) * 0.02415478) + -0.06832692,4.750531016602389e-05,(((sqrt(P_dyn) + 0.90575296) * ((VBs * -0.035647146) - DST)) * 0.02415478) + -0.06832692,PySRFunction(X=>(((sqrt(P_dyn) + 0.90575296) * ((VBs * -0.035647146) - DST)) * 0.02415478) + -0.06832692),60
13,3.7625592,(sqrt(sqrt(P_dyn)) + -0.33290642) * ((VBs * -0.002408914) + (DST * -0.065959685)),9.998013959457086e-05,(sqrt(sqrt(P_dyn)) + -0.33290642) * ((VBs * -0.002408914) + (DST * -0.065959685)),PySRFunction(X=>(sqrt(sqrt(P_dyn)) + -0.33290642) * ((VBs * -0.002408914) + (DST * -0.065959685))),87
14,3.7625635,((sqrt(P_dyn) + 0.90918195) * ((DST * -0.024209209) - (VBs * 0.0008607286))) + -0.073907726,4.944522554035009e-05,((sqrt(P_dyn) + 0.90918195) * ((DST * -0.024209209) - (VBs * 0.0008607286))) + -0.073907726,PySRFunction(X=>((sqrt(P_dyn) + 0.90918195) * ((DST * -0.024209209) - (VBs * 0.0008607286))) + -0.073907726),91
12,3.7625942,((sqrt(P_dyn) * (DST - (VBs * -0.05567475))) + DST) * -0.02155802,0.0017538457357051,((sqrt(P_dyn) * (DST - (VBs * -0.05567475))) + DST) * -0.02155802,PySRFunction(X=>((sqrt(P_dyn) * (DST - (VBs * -0.05567475))) + DST) * -0.02155802),36
12,3.7625942,((sqrt(P_dyn) * (DST + (VBs * 0.055801127))) + DST) * -0.021502,0.0017531824645886,((sqrt(P_dyn) * (DST + (VBs * 0.055801127))) + DST) * -0.021502,PySRFunction(X=>((sqrt(P_dyn) * (DST + (VBs * 0.055801127))) + DST) * -0.021502),74
12,3.7625961,(DST + (sqrt(P_dyn) * (DST + (VBs * 0.05566872)))) * -0.021534048,0.0017533407650866,(DST + (sqrt(P_dyn) * (DST + (VBs * 0.05566872)))) * -0.021534048,PySRFunction(X=>(DST + (sqrt(P_dyn) * (DST + (VBs * 0.05566872)))) * -0.021534048),69
12,3.7625966,((sqrt(P_dyn) * ((VBs * 0.055818565) + DST)) + DST) * -0.021497553,0.0017538711488007,((sqrt(P_dyn) * ((VBs * 0.055818565) + DST)) + DST) * -0.021497553,PySRFunction(X=>((sqrt(P_dyn) * ((VBs * 0.055818565) + DST)) + DST) * -0.021497553),92
12,3.7625983,(DST - (((VBs * -0.055565305) - DST) * sqrt(P_dyn))) * -0.02159827,0.0017524111616581,(DST - (((VBs * -0.055565305) - DST) * sqrt(P_dyn))) * -0.02159827,PySRFunction(X=>(DST - (((VBs * -0.055565305) - DST) * sqrt(P_dyn))) * -0.02159827),11
12,3.7626016,((sqrt(P_dyn) * (DST + (VBs * 0.0555246))) + DST) * -0.021585958,0.0017510300223625,((sqrt(P_dyn) * (DST + (VBs * 0.0555246))) + DST) * -0.021585958,PySRFunction(X=>((sqrt(P_dyn) * (DST + (VBs * 0.0555246))) + DST) * -0.021585958),49
12,3.7626035,(DST + (sqrt(P_dyn) * ((VBs * 0.055563994) + DST))) * -0.021531029,0.0017507638304342,(DST + (sqrt(P_dyn) * ((VBs * 0.055563994) + DST))) * -0.021531029,PySRFunction(X=>(DST + (sqrt(P_dyn) * ((VBs * 0.055563994) + DST))) * -0.021531029),65
12,3.7626045,((((VBs * 0.055840246) + DST) * sqrt(P_dyn)) + DST) * -0.021437773,0.0017517715371371,((((VBs * 0.055840246) + DST) * sqrt(P_dyn)) + DST) * -0.021437773,PySRFunction(X=>((((VBs * 0.055840246) + DST) * sqrt(P_dyn)) + DST) * -0.021437773),51
12,3.7626076,(DST + ((DST + (VBs * 0.055975895)) * sqrt(P_dyn))) * -0.021433651,0.0017496741600062,(DST + ((DST + (VBs * 0.055975895)) * sqrt(P_dyn))) * -0.021433651,PySRFunction(X=>(DST + ((DST + (VBs * 0.055975895)) * sqrt(P_dyn))) * -0.021433651),95
12,3.762609,((sqrt(P_dyn) * ((VBs * 0.055728868) + DST)) + DST) * -0.021556698,0.0017495673861783,((sqrt(P_dyn) * ((VBs * 0.055728868) + DST)) + DST) * -0.021556698,PySRFunction(X=>((sqrt(P_dyn) * ((VBs * 0.055728868) + DST)) + DST) * -0.021556698),75
12,3.7626112,((((VBs * -0.05542734) - DST) * sqrt(P_dyn)) - DST) * 0.02165413,0.001748611253781,((((VBs * -0.05542734) - DST) * sqrt(P_dyn)) - DST) * 0.02165413,PySRFunction(X=>((((VBs * -0.05542734) - DST) * sqrt(P_dyn)) - DST) * 0.02165413),32
12,3.762612,(((DST - (VBs * -0.056054544)) * sqrt(P_dyn)) + DST) * -0.021398488,0.0017482659812195,(((DST - (VBs * -0.056054544)) * sqrt(P_dyn)) + DST) * -0.021398488,PySRFunction(X=>(((DST - (VBs * -0.056054544)) * sqrt(P_dyn)) + DST) * -0.021398488),5
12,3.7626145,((sqrt(P_dyn) * (DST - (VBs * -0.05541407))) + DST) * -0.021675497,0.0017481056355738132,((sqrt(P_dyn) * (DST - (VBs * -0.05541407))) + DST) * -0.021675497,PySRFunction(X=>((sqrt(P_dyn) * (DST - (VBs * -0.05541407))) + DST) * -0.021675497),100
12,3.7626162,((sqrt(P_dyn) * ((VBs * 0.055380363) + DST)) + DST) * -0.02166021,0.0017472823902837,((sqrt(P_dyn) * ((VBs * 0.055380363) + DST)) + DST) * -0.02166021,PySRFunction(X=>((sqrt(P_dyn) * ((VBs * 0.055380363) + DST)) + DST) * -0.02166021),7
12,3.7626226,((sqrt(P_dyn) * ((VBs * -0.05556392) - DST)) - DST) * 0.021469615,0.001745687570998,((sqrt(P_dyn) * ((VBs * -0.05556392) - DST)) - DST) * 0.021469615,PySRFunction(X=>((sqrt(P_dyn) * ((VBs * -0.05556392) - DST)) - DST) * 0.021469615),76
12,3.762623,((sqrt(P_dyn) * (DST + (VBs * 0.056231454))) + DST) * -0.021309357,0.0017457935089692,((sqrt(P_dyn) * (DST + (VBs * 0.056231454))) + DST) * -0.021309357,PySRFunction(X=>((sqrt(P_dyn) * (DST + (VBs * 0.056231454))) + DST) * -0.021309357),14
12,3.762624,(DST + (sqrt(P_dyn) * (DST + (VBs * 0.055786565)))) * -0.021376012,0.0017452093667541,(DST + (sqrt(P_dyn) * (DST + (VBs * 0.055786565)))) * -0.021376012,PySRFunction(X=>(DST + (sqrt(P_dyn) * (DST + (VBs * 0.055786565)))) * -0.021376012),66
12,3.7626626,(DST + (sqrt(P_dyn) * ((VBs * 0.055135276) + DST))) * -0.021781804,0.0017355077690569,(DST + (sqrt(P_dyn) * ((VBs * 0.055135276) + DST))) * -0.021781804,PySRFunction(X=>(DST + (sqrt(P_dyn) * ((VBs * 0.055135276) + DST))) * -0.021781804),37
12,3.7626648,(((DST - (VBs * -0.055056915)) * sqrt(P_dyn)) + DST) * -0.021753825,0.0017344189907993,(((DST - (VBs * -0.055056915)) * sqrt(P_dyn)) + DST) * -0.021753825,PySRFunction(X=>(((DST - (VBs * -0.055056915)) * sqrt(P_dyn)) + DST) * -0.021753825),45
12,3.7627594,((sqrt(P_dyn) * ((VBs * 0.05477339) + DST)) + DST) * -0.021894984,0.0017099408220471,((sqrt(P_dyn) * ((VBs * 0.05477339) + DST)) + DST) * -0.021894984,PySRFunction(X=>((sqrt(P_dyn) * ((VBs * 0.05477339) + DST)) + DST) * -0.021894984),1
14,3.7627656,((DST - (VBs * -0.03602732)) * ((sqrt(P_dyn) + 0.8598327) * -0.024454221)) - 0.053562626,4.2108211058282e-05,((DST - (VBs * -0.03602732)) * ((sqrt(P_dyn) + 0.8598327) * -0.024454221)) - 0.053562626,PySRFunction(X=>((DST - (VBs * -0.03602732)) * ((sqrt(P_dyn) + 0.8598327) * -0.024454221)) - 0.053562626),78
12,3.7628586,(DST + ((DST + (VBs * 0.057139214)) * sqrt(P_dyn))) * -0.020939756,0.0016828612058333,(DST + ((DST + (VBs * 0.057139214)) * sqrt(P_dyn))) * -0.020939756,PySRFunction(X=>(DST + ((DST + (VBs * 0.057139214)) * sqrt(P_dyn))) * -0.020939756),38
12,3.7629027,((VBs * -0.0008464715) - (DST * 0.023244884)) * (sqrt(P_dyn) + 0.96037143),0.0016728394345506,((VBs * -0.0008464715) - (DST * 0.023244884)) * (sqrt(P_dyn) + 0.96037143),PySRFunction(X=>((VBs * -0.0008464715) - (DST * 0.023244884)) * (sqrt(P_dyn) + 0.96037143)),67
12,3.7629044,((sqrt(P_dyn) + 0.9615953) * (VBs + (DST / 0.03642886))) * -0.0008460932,0.001671246830291,((sqrt(P_dyn) + 0.9615953) * (VBs + (DST / 0.03642886))) * -0.0008460932,PySRFunction(X=>((sqrt(P_dyn) + 0.9615953) * (VBs + (DST / 0.03642886))) * -0.0008460932),10
12,3.7629046,(VBs + (DST * 27.522333)) * ((sqrt(P_dyn) + 0.95303035) * -0.0008479025),0.0016706895937702,(VBs + (DST * 27.522333)) * ((sqrt(P_dyn) + 0.95303035) * -0.0008479025),PySRFunction(X=>(VBs + (DST * 27.522333)) * ((sqrt(P_dyn) + 0.95303035) * -0.0008479025)),2
12,3.7629056,((sqrt(P_dyn) + 0.9519921) * -0.02335227) * (DST + (VBs * 0.03632168)),0.0016705564959108,((sqrt(P_dyn) + 0.9519921) * -0.02335227) * (DST + (VBs * 0.03632168)),PySRFunction(X=>((sqrt(P_dyn) + 0.9519921) * -0.02335227) * (DST + (VBs * 0.03632168))),53
12,3.7629056,((VBs * 0.036378447) + DST) * ((sqrt(P_dyn) + 0.9521605) * -0.023316085),0.0016702381256608,((VBs * 0.036378447) + DST) * ((sqrt(P_dyn) + 0.9521605) * -0.023316085),PySRFunction(X=>((VBs * 0.036378447) + DST) * ((sqrt(P_dyn) + 0.9521605) * -0.023316085)),20
12,3.7629056,(sqrt(P_dyn) + 0.9654368) * ((VBs * -0.000845657) - (DST * 0.023222737)),0.0016718830375279,(sqrt(P_dyn) + 0.9654368) * ((VBs * -0.000845657) - (DST * 0.023222737)),PySRFunction(X=>(sqrt(P_dyn) + 0.9654368) * ((VBs * -0.000845657) - (DST * 0.023222737))),4
12,3.7629075,(-0.9503636 - sqrt(P_dyn)) * ((VBs * 0.00084882294) - (DST * -0.023311768)),0.0016747209857689,(-0.9503636 - sqrt(P_dyn)) * ((VBs * 0.00084882294) - (DST * -0.023311768)),PySRFunction(X=>(-0.9503636 - sqrt(P_dyn)) * ((VBs * 0.00084882294) - (DST * -0.023311768))),25
12,3.7629075,((VBs * -0.0008489642) - (DST * 0.023375385)) * (sqrt(P_dyn) + 0.9458803),0.0016720148480495,((VBs * -0.0008489642) - (DST * 0.023375385)) * (sqrt(P_dyn) + 0.9458803),PySRFunction(X=>((VBs * -0.0008489642) - (DST * 0.023375385)) * (sqrt(P_dyn) + 0.9458803)),97
12,3.7629077,(((VBs * 0.036378372) + DST) * 0.023344683) * (-0.9491612 - sqrt(P_dyn)),0.0016701310709339,(((VBs * 0.036378372) + DST) * 0.023344683) * (-0.9491612 - sqrt(P_dyn)),PySRFunction(X=>(((VBs * 0.036378372) + DST) * 0.023344683) * (-0.9491612 - sqrt(P_dyn))),16
12,3.7629077,((DST / 0.03634627) + VBs) * ((sqrt(P_dyn) + 0.9453931) * -0.0008489007),0.0016698657624345,((DST / 0.03634627) + VBs) * ((sqrt(P_dyn) + 0.9453931) * -0.0008489007),PySRFunction(X=>((DST / 0.03634627) + VBs) * ((sqrt(P_dyn) + 0.9453931) * -0.0008489007)),27
12,3.762908,(DST - (VBs * -0.03639859)) * ((sqrt(P_dyn) + 0.95138144) * -0.023328431),0.0016698390985629,(DST - (VBs * -0.03639859)) * ((sqrt(P_dyn) + 0.95138144) * -0.023328431),PySRFunction(X=>(DST - (VBs * -0.03639859)) * ((sqrt(P_dyn) + 0.95138144) * -0.023328431)),28
12,3.7629082,((DST + (VBs * 0.036297526)) * (sqrt(P_dyn) + 0.9476416)) * -0.023393704,0.0016697328864761,((DST + (VBs * 0.036297526)) * (sqrt(P_dyn) + 0.9476416)) * -0.023393704,PySRFunction(X=>((DST + (VBs * 0.036297526)) * (sqrt(P_dyn) + 0.9476416)) * -0.023393704),68
12,3.7629092,(((DST * -27.529385) - VBs) * (sqrt(P_dyn) + 0.9441473)) / 1176.9072,0.0016692814186209,(((DST * -27.529385) - VBs) * (sqrt(P_dyn) + 0.9441473)) / 1176.9072,PySRFunction(X=>(((DST * -27.529385) - VBs) * (sqrt(P_dyn) + 0.9441473)) / 1176.9072),44
12,3.7629092,(sqrt(P_dyn) + 0.9705705) * ((VBs * -0.0008451936) + (DST * -0.023233369)),0.0016707936764055,(sqrt(P_dyn) + 0.9705705) * ((VBs * -0.0008451936) + (DST * -0.023233369)),PySRFunction(X=>(sqrt(P_dyn) + 0.9705705) * ((VBs * -0.0008451936) + (DST * -0.023233369))),86
12,3.7629092,((sqrt(P_dyn) + 0.96422994) * (DST - (VBs * -0.036521204))) * -0.023148624,0.0016723855242343,((sqrt(P_dyn) + 0.96422994) * (DST - (VBs * -0.036521204))) * -0.023148624,PySRFunction(X=>((sqrt(P_dyn) + 0.96422994) * (DST - (VBs * -0.036521204))) * -0.023148624),30
12,3.7629092,((-0.9449808 - sqrt(P_dyn)) * 0.023406725) * (DST + (VBs * 0.03628903)),0.0016692814186209,((-0.9449808 - sqrt(P_dyn)) * 0.023406725) * (DST + (VBs * 0.03628903)),PySRFunction(X=>((-0.9449808 - sqrt(P_dyn)) * 0.023406725) * (DST + (VBs * 0.03628903))),52
12,3.7629097,((DST / 0.036330856) + VBs) * ((sqrt(P_dyn) + 0.9423522) * -0.0008494553),0.0016692811969987,((DST / 0.036330856) + VBs) * ((sqrt(P_dyn) + 0.9423522) * -0.0008494553),PySRFunction(X=>((DST / 0.036330856) + VBs) * ((sqrt(P_dyn) + 0.9423522) * -0.0008494553)),35
12,3.76291,((VBs + (DST / 0.036448047)) * (sqrt(P_dyn) + 0.97255003)) / -1184.0281,0.0016692014714639,((VBs + (DST / 0.036448047)) * (sqrt(P_dyn) + 0.97255003)) / -1184.0281,PySRFunction(X=>((VBs + (DST / 0.036448047)) * (sqrt(P_dyn) + 0.97255003)) / -1184.0281),63
12,3.7629104,(((DST / -0.03627519) - VBs) * (sqrt(P_dyn) + 0.94452566)) * 0.0008492734,0.0016692808867277,(((DST / -0.03627519) - VBs) * (sqrt(P_dyn) + 0.94452566)) * 0.0008492734,PySRFunction(X=>(((DST / -0.03627519) - VBs) * (sqrt(P_dyn) + 0.94452566)) * 0.0008492734),26
12,3.762911,(DST + (VBs / 27.565699)) * ((sqrt(P_dyn) + 0.9405108) * -0.023430312),0.0016692540899352,(DST + (VBs / 27.565699)) * ((sqrt(P_dyn) + 0.9405108) * -0.023430312),PySRFunction(X=>(DST + (VBs / 27.565699)) * ((sqrt(P_dyn) + 0.9405108) * -0.023430312)),12
